Timestamp,Head_Pitch,Head_Yaw,Head_Roll,Head_X,Head_Y,Head_Z,Controller_Pitch,Controller_Yaw,Controller_Roll,Controller_X,Controller_Y,Controller_Z,Codice,Utente
169.8177,18.2,160.2,1.0,0.0,1.6,0.1,70.4,323.7,59.6,0.0,1.2,-0.1,23522,1
169.9013,17.5,160.3,1.0,0.0,1.6,0.1,70.2,323.6,59.6,0.0,1.2,-0.1,23522,1
169.9704,17.3,160.6,1.2,0.0,1.6,0.1,71.5,327.9,64.3,0.0,1.2,-0.1,23522,1
170.0405,17.2,160.7,1.5,0.0,1.6,0.1,71.0,325.7,62.0,0.0,1.2,-0.1,23522,1
170.1246,17.0,160.7,1.7,0.0,1.6,0.1,70.4,324.6,60.4,0.0,1.2,-0.1,23522,1
170.2077,17.3,160.7,1.7,0.0,1.6,0.1,70.2,325.2,60.4,0.0,1.2,-0.1,23522,1
170.2915,17.5,161.1,1.6,0.0,1.6,0.1,70.4,324.8,59.4,0.0,1.2,-0.1,23522,1
170.3747,17.7,161.4,1.7,0.0,1.6,0.1,70.1,324.8,59.4,0.0,1.2,-0.1,23522,1
170.4581,18.1,161.7,1.8,0.0,1.6,0.1,70.3,325.7,58.9,0.0,1.2,-0.1,23522,1
170.5416,18.0,161.5,1.7,0.0,1.6,0.1,70.3,327.2,58.9,0.0,1.2,-0.1,23522,1
170.6252,18.5,161.5,1.8,0.0,1.6,0.1,70.4,327.9,58.6,0.0,1.2,-0.1,23522,1
170.7089,18.4,161.4,1.9,0.0,1.6,0.1,70.4,328.7,58.7,0.0,1.2,-0.1,23522,1
170.7926,18.4,161.7,1.9,0.0,1.6,0.1,70.9,330.4,61.2,0.0,1.2,-0.1,23522,1
170.8765,18.4,161.7,1.8,0.0,1.6,0.1,70.3,329.2,59.7,0.0,1.2,-0.1,23522,1
170.9603,18.8,161.5,1.8,0.0,1.6,0.1,69.2,328.8,58.1,0.0,1.2,-0.1,23522,1
171.0469,18.9,161.5,1.9,0.0,1.6,0.1,69.2,329.2,59.5,0.0,1.2,-0.1,23522,1
171.1267,19.1,161.1,1.8,0.0,1.6,0.1,68.5,328.7,59.3,0.0,1.2,-0.1,23522,1
171.2103,19.1,161.1,1.8,0.0,1.6,0.1,68.1,327.7,59.2,0.0,1.2,-0.1,23522,1
171.2791,19.4,160.7,1.7,0.0,1.6,0.1,67.4,328.0,60.1,0.0,1.2,-0.1,23522,1
171.3492,19.6,160.5,1.7,0.0,1.6,0.1,66.7,327.0,59.8,0.0,1.2,-0.1,23522,1
171.4186,19.7,160.0,1.6,0.0,1.6,0.1,65.8,325.8,59.9,0.0,1.2,-0.1,23522,1
171.5029,19.8,159.9,1.4,0.0,1.6,0.1,64.5,326.6,62.0,0.0,1.2,-0.1,23522,1
171.5858,20.0,159.5,1.3,0.0,1.6,0.1,64.1,326.6,62.2,0.0,1.2,-0.1,23522,1
171.6697,20.1,159.2,1.2,0.0,1.6,0.1,66.1,328.2,64.3,0.0,1.2,-0.1,23522,1
171.7533,19.9,159.0,1.3,0.0,1.6,0.1,65.2,326.3,61.9,0.0,1.2,-0.1,23522,1
171.8366,19.9,159.1,1.4,0.0,1.6,0.1,64.3,325.1,59.6,0.0,1.2,-0.1,23522,1
171.92,20.0,158.9,1.7,0.0,1.6,0.1,65.3,324.7,59.2,0.0,1.2,-0.2,23522,1
172.0034,20.2,158.9,1.8,0.0,1.6,0.1,66.4,323.4,57.8,0.0,1.2,-0.2,23522,1
172.0873,20.1,158.9,1.8,0.0,1.6,0.1,67.5,322.9,57.1,0.0,1.2,-0.2,23522,1
172.1711,19.6,159.1,2.0,0.0,1.6,0.1,67.8,323.3,57.6,0.0,1.2,-0.2,23522,1
172.2538,19.5,159.2,2.2,0.0,1.6,0.1,68.2,322.4,56.6,0.0,1.2,-0.2,23522,1
172.3371,19.5,158.9,2.4,0.0,1.6,0.1,68.1,322.5,56.7,0.0,1.2,-0.2,23522,1
172.4207,19.2,158.6,2.4,0.0,1.6,0.1,68.3,322.7,57.0,0.0,1.2,-0.2,23522,1
172.504,19.3,158.5,2.4,0.0,1.6,0.1,68.6,323.4,57.7,0.0,1.2,-0.2,23522,1
172.5875,19.5,158.3,2.1,0.0,1.6,0.1,69.2,327.7,62.3,0.0,1.2,-0.2,23522,1
172.6712,19.7,158.5,2.0,0.0,1.6,0.1,69.1,325.8,60.6,0.0,1.2,-0.2,23522,1
172.7549,19.7,158.6,1.8,0.0,1.6,0.1,68.7,325.3,59.8,0.0,1.2,-0.2,23522,1
172.8385,19.8,158.7,1.7,0.0,1.6,0.1,68.6,325.3,59.6,0.0,1.2,-0.2,23522,1
172.9219,19.8,158.8,1.7,0.0,1.6,0.1,68.6,325.5,59.8,0.0,1.2,-0.2,23522,1
173.0058,19.7,158.9,1.6,0.0,1.6,0.1,68.7,325.1,59.4,0.0,1.2,-0.2,23522,1
173.0892,19.8,158.8,1.6,0.0,1.6,0.1,68.7,325.0,59.3,0.0,1.2,-0.2,23522,1
173.1727,19.7,158.6,1.8,0.0,1.6,0.1,68.7,324.9,59.1,0.0,1.2,-0.2,23522,1
173.2561,19.6,158.5,1.8,0.0,1.6,0.1,68.9,325.1,59.6,0.0,1.2,-0.2,23522,1
173.3395,19.5,158.3,1.6,0.0,1.6,0.1,70.3,328.2,63.7,0.0,1.2,-0.2,23522,1
173.4229,19.6,158.1,1.5,0.0,1.6,0.1,69.6,325.8,61.1,0.0,1.2,-0.2,23522,1
173.5067,19.6,157.8,1.3,0.0,1.6,0.1,68.6,323.8,58.5,0.0,1.2,-0.2,23522,1
173.5902,19.5,157.8,1.2,0.0,1.6,0.1,69.0,324.9,59.9,0.0,1.2,-0.2,23522,1
173.6743,19.5,157.6,1.1,0.0,1.6,0.1,68.3,324.5,59.5,0.0,1.2,-0.2,23522,1
173.7574,19.8,157.5,1.3,0.0,1.6,0.1,66.1,325.2,61.4,0.0,1.2,-0.2,23522,1
173.8415,20.0,157.4,1.2,0.0,1.6,0.1,62.9,325.8,63.9,0.0,1.2,-0.2,23522,1
173.9248,19.9,157.2,1.1,0.0,1.6,0.1,57.2,326.9,68.4,0.0,1.2,-0.2,23522,1
174.0078,20.0,156.9,1.1,0.0,1.6,0.1,55.1,328.0,71.0,0.0,1.2,-0.2,23522,1
174.093,20.2,156.4,1.1,0.0,1.6,0.1,54.8,327.2,70.6,0.0,1.2,-0.2,23522,1
174.1758,20.3,156.3,1.2,0.0,1.6,0.1,54.0,326.1,69.5,0.0,1.2,-0.2,23522,1
174.2589,20.3,156.1,1.2,0.0,1.6,0.1,54.3,325.7,68.5,0.0,1.2,-0.2,23522,1
174.3424,20.5,155.9,1.2,0.0,1.6,0.1,54.9,327.4,70.5,0.0,1.2,-0.2,23522,1
174.426,20.5,156.0,1.3,0.0,1.6,0.1,54.6,326.4,68.8,0.0,1.2,-0.2,23522,1
174.5094,20.5,155.7,1.5,0.0,1.6,0.1,53.4,326.6,67.7,0.0,1.2,-0.2,23522,1
174.6869,20.2,155.7,1.5,0.0,1.6,0.1,55.0,325.2,66.9,0.0,1.2,-0.2,12345,1
174.7587,20.3,155.8,1.6,0.0,1.6,0.1,56.4,325.7,67.5,0.0,1.2,-0.2,12345,1
174.832,20.2,155.9,1.6,0.0,1.6,0.1,57.3,324.5,66.7,0.0,1.2,-0.2,12345,1
174.8963,20.0,155.8,1.7,0.0,1.6,0.1,58.9,325.2,67.0,0.0,1.2,-0.1,12345,1
174.9554,19.4,155.4,1.6,0.0,1.6,0.1,60.3,325.5,67.9,0.0,1.2,-0.1,12345,1
175.0119,18.8,155.2,1.6,0.0,1.6,0.1,61.5,323.5,65.2,0.0,1.1,-0.1,12345,1
175.0712,18.2,154.8,1.6,0.0,1.6,0.1,62.5,325.1,68.8,0.0,1.1,-0.1,12345,1
175.1246,17.8,154.7,1.6,0.0,1.6,0.1,62.0,324.8,69.4,0.0,1.1,-0.1,12345,1
175.1813,17.3,154.6,1.6,0.0,1.6,0.1,60.7,323.4,70.2,0.0,1.1,-0.1,12345,1
175.2369,16.8,154.4,1.6,0.0,1.6,0.1,58.8,320.3,69.2,0.0,1.1,-0.1,12345,1
175.2948,16.0,154.1,1.5,0.0,1.6,0.1,58.9,316.7,66.1,0.0,1.1,-0.1,12345,1
175.3523,15.8,153.8,1.6,0.0,1.6,0.1,59.0,317.9,69.3,0.0,1.1,-0.1,12345,1
175.4091,15.7,153.7,1.6,0.0,1.6,0.1,60.1,317.8,69.8,0.0,1.1,-0.1,12345,1
175.4665,15.6,153.9,1.5,0.0,1.6,0.1,60.5,316.0,69.1,0.0,1.1,-0.1,12345,1
175.5105,15.5,154.2,1.5,0.0,1.6,0.1,60.3,315.4,68.7,0.0,1.1,-0.1,12345,1
175.5542,15.3,154.7,1.5,0.0,1.6,0.1,60.6,315.5,68.1,0.0,1.1,-0.1,12345,1
175.5972,15.0,155.1,1.5,0.0,1.6,0.1,61.5,313.6,65.9,0.0,1.1,-0.1,12345,1
175.6405,15.2,155.4,1.5,0.0,1.6,0.1,62.0,313.7,65.4,0.0,1.1,-0.1,12345,1
175.6833,15.2,155.9,1.5,0.0,1.6,0.1,62.2,315.7,66.9,0.0,1.1,-0.1,12345,1
175.7255,15.1,156.2,1.6,0.0,1.6,0.1,62.1,316.6,66.9,0.0,1.1,-0.1,12345,1
175.7679,15.1,156.6,1.5,0.0,1.6,0.1,62.1,316.7,66.3,0.0,1.1,-0.1,12345,1
175.8103,15.0,157.0,1.4,0.0,1.6,0.1,62.1,317.8,66.5,0.0,1.1,-0.1,12345,1
175.8524,14.9,157.7,1.4,0.0,1.6,0.1,62.0,318.7,66.7,0.0,1.1,0.0,12345,1
175.8942,14.9,158.8,1.2,0.0,1.6,0.1,61.8,317.9,65.5,0.0,1.1,0.0,12345,1
175.9366,14.8,160.4,1.2,0.0,1.6,0.1,61.9,316.7,63.1,0.0,1.1,0.0,12345,1
175.9795,14.9,162.3,1.3,0.0,1.6,0.1,61.4,317.2,62.6,0.0,1.1,0.0,12345,1
176.0214,15.0,164.1,1.5,0.0,1.6,0.1,61.5,317.0,61.5,0.0,1.1,0.0,12345,1
176.0638,15.2,165.5,1.9,0.0,1.6,0.1,61.8,317.0,60.7,0.0,1.1,0.0,12345,1
176.1062,15.4,166.5,2.4,0.0,1.6,0.1,61.1,319.4,62.4,0.0,1.1,0.0,12345,1
176.148,15.6,167.4,2.5,0.0,1.6,0.0,60.2,320.4,62.6,0.0,1.1,0.0,12345,1
176.1905,15.4,168.3,2.2,0.0,1.6,0.0,60.1,321.0,62.5,0.0,1.1,0.0,12345,1
176.2329,15.2,169.5,2.0,0.0,1.6,0.0,60.5,322.0,63.0,-0.1,1.1,0.0,12345,1
176.2745,15.0,171.0,1.9,0.0,1.6,0.0,60.9,323.5,63.9,-0.1,1.1,0.0,12345,1
176.3167,14.4,172.5,1.7,0.0,1.6,0.0,60.9,322.7,62.2,-0.1,1.1,0.0,12345,1
176.3576,14.1,174.4,1.3,0.0,1.6,0.0,62.2,324.1,62.6,-0.1,1.1,-0.1,12345,1
176.3996,14.3,176.4,1.2,0.0,1.6,0.0,64.6,324.5,62.1,-0.1,1.1,-0.1,12345,1
176.4404,14.4,178.5,1.3,0.0,1.6,0.0,64.8,323.8,59.5,-0.1,1.1,-0.1,12345,1
176.4813,14.3,180.9,1.3,0.0,1.6,0.0,64.7,327.7,61.6,-0.1,1.1,-0.1,12345,1
176.5224,14.7,184.1,0.9,0.0,1.6,0.0,65.0,328.2,60.2,-0.1,1.1,-0.1,12345,1
176.5635,15.1,188.0,0.7,-0.1,1.6,0.0,65.2,328.4,57.8,-0.1,1.1,-0.1,12345,1
176.6061,15.2,192.5,0.7,-0.1,1.6,0.0,65.2,333.5,59.8,-0.1,1.1,-0.1,12345,1
176.6495,15.1,197.2,0.8,-0.1,1.6,0.0,65.1,337.7,60.9,-0.1,1.1,-0.1,12345,1
176.6913,14.8,201.9,1.1,-0.1,1.6,0.0,65.0,341.1,61.6,-0.1,1.1,-0.1,12345,1
176.734,14.4,206.6,1.1,-0.1,1.6,0.0,64.8,343.7,61.8,-0.2,1.1,-0.1,12345,1
176.7752,14.0,211.0,1.1,-0.1,1.6,0.0,64.8,345.4,61.2,-0.2,1.1,-0.1,12345,1
176.8172,14.0,214.9,1.3,-0.1,1.6,0.0,64.7,347.9,60.9,-0.2,1.1,-0.1,12345,1
176.8555,14.1,218.3,1.5,-0.1,1.6,0.0,64.4,351.6,61.7,-0.2,1.1,-0.1,12345,1
176.8966,14.0,221.1,1.8,-0.1,1.6,0.0,64.4,354.8,62.0,-0.2,1.1,-0.1,12345,1
176.9367,14.2,223.4,2.0,-0.1,1.6,0.0,64.3,357.0,61.6,-0.2,1.1,-0.1,12345,1
176.9779,14.2,225.4,2.0,-0.1,1.6,0.0,64.0,359.6,61.2,-0.2,1.1,-0.1,12345,1
177.0193,14.2,227.5,2.0,-0.1,1.6,0.0,64.1,3.1,61.9,-0.2,1.1,-0.1,12345,1
177.0607,14.3,229.6,1.8,-0.1,1.6,0.0,64.1,5.4,61.3,-0.2,1.1,-0.1,12345,1
177.1033,14.7,231.7,1.9,-0.1,1.6,0.0,64.0,8.6,61.6,-0.2,1.1,-0.1,12345,1
177.1438,14.7,233.2,1.7,-0.1,1.6,0.0,63.7,12.7,63.2,-0.2,1.1,0.0,12345,1
177.1864,14.3,234.7,1.4,-0.1,1.6,0.0,64.0,14.8,62.8,-0.2,1.1,0.0,12345,1
177.2389,14.2,235.7,2.0,-0.1,1.6,0.0,63.5,17.3,63.7,-0.2,1.1,0.0,12345,1
177.2925,14.8,236.3,2.7,-0.1,1.6,0.0,63.3,15.2,61.5,-0.2,1.1,0.0,12345,1
177.3473,15.1,236.6,2.8,-0.1,1.6,0.0,62.8,14.2,60.0,-0.2,1.1,0.0,12345,1
177.3906,14.8,236.6,2.7,-0.1,1.6,0.0,62.9,16.3,61.0,-0.2,1.1,0.0,12345,1
177.4464,14.4,237.0,2.5,-0.1,1.6,0.0,62.9,15.7,60.1,-0.2,1.1,0.0,12345,1
177.4897,14.4,237.2,2.5,0.0,1.6,0.0,63.3,15.8,59.3,-0.1,1.1,0.0,12345,1
177.5321,14.3,237.7,2.4,0.0,1.6,0.0,63.5,17.4,60.1,-0.1,1.1,0.0,12345,1
177.5739,14.3,238.2,2.5,0.0,1.6,0.0,63.7,16.0,58.3,-0.1,1.1,0.0,12345,1
177.6182,14.2,238.7,2.6,0.0,1.6,0.0,63.9,17.0,58.6,-0.1,1.1,0.0,12345,1
177.6612,14.0,238.9,2.8,0.0,1.6,0.0,64.2,17.3,58.3,-0.1,1.1,0.0,12345,1
177.7046,14.0,239.1,3.0,0.0,1.6,0.0,64.2,16.7,57.3,-0.1,1.1,0.0,12345,1
177.7469,14.0,239.5,3.0,0.0,1.6,0.0,64.0,17.4,57.2,-0.1,1.1,0.0,12345,1
177.7892,13.8,240.1,2.9,0.0,1.6,0.0,63.7,19.0,57.8,-0.1,1.1,0.0,12345,1
177.8326,13.6,240.9,3.0,0.0,1.6,0.0,64.1,18.8,56.7,-0.1,1.1,0.0,12345,1
177.8745,13.6,241.7,3.1,0.0,1.6,0.0,63.8,21.1,57.6,-0.1,1.1,0.0,12345,1
177.9162,13.6,242.4,3.3,0.0,1.6,0.0,63.8,21.7,57.3,-0.1,1.1,0.0,12345,1
177.958,13.9,243.2,3.6,0.0,1.6,0.0,63.7,22.0,56.7,-0.1,1.1,0.0,12345,1
177.9997,14.4,243.8,3.8,0.0,1.6,0.0,63.7,23.9,57.5,-0.1,1.1,0.0,12345,1
178.0424,14.7,244.4,3.7,0.0,1.6,0.0,63.3,24.5,56.5,-0.1,1.1,0.0,12345,1
178.0843,14.7,245.3,3.4,0.0,1.6,0.0,63.7,27.1,57.5,-0.1,1.1,0.0,12345,1
178.1255,15.0,246.3,3.5,0.0,1.6,0.0,63.9,30.0,58.7,-0.1,1.1,0.0,12345,1
178.1674,15.2,247.5,3.4,0.0,1.6,0.0,64.2,32.2,59.3,-0.1,1.1,0.0,12345,1
178.211,15.2,248.7,3.1,0.0,1.6,0.0,64.6,33.3,59.2,-0.1,1.1,0.0,12345,1
178.2491,15.1,250.2,2.9,0.0,1.6,0.0,64.6,34.9,59.2,-0.1,1.1,0.0,12345,1
178.298,15.2,252.1,2.9,0.0,1.6,0.0,64.3,36.1,58.9,-0.1,1.1,0.0,12345,1
178.33,15.3,253.8,3.0,0.0,1.6,0.0,64.2,37.5,58.3,-0.1,1.1,0.1,12345,1
178.372,15.7,255.4,3.2,0.0,1.6,0.0,64.4,38.7,58.0,-0.2,1.1,0.1,12345,1
178.4103,16.1,257.2,3.2,-0.1,1.6,0.0,63.9,40.2,57.4,-0.2,1.1,0.1,12345,1
178.4511,16.4,259.3,3.2,-0.1,1.6,0.0,64.5,41.8,57.5,-0.2,1.1,0.1,12345,1
178.4963,16.9,261.6,3.3,-0.1,1.6,0.0,64.1,43.3,56.7,-0.2,1.1,0.1,12345,1
178.5376,17.3,263.8,3.5,-0.1,1.6,0.1,64.1,46.6,58.0,-0.2,1.1,0.1,12345,1
178.5808,17.1,265.7,3.4,-0.1,1.6,0.1,64.1,48.4,57.9,-0.2,1.1,0.1,12345,1
178.6236,17.2,267.6,3.3,-0.1,1.6,0.1,64.5,50.0,57.7,-0.2,1.1,0.1,12345,1
178.6663,17.4,269.8,3.2,-0.1,1.6,0.1,64.4,52.0,57.8,-0.2,1.1,0.1,12345,1
178.7092,17.6,272.9,3.0,-0.1,1.6,0.1,64.6,53.5,56.9,-0.2,1.1,0.1,12345,1
178.7504,17.8,276.8,2.9,-0.1,1.6,0.1,64.6,55.9,57.0,-0.2,1.1,0.2,12345,1
178.7921,18.3,281.1,2.9,-0.1,1.6,0.1,64.6,57.7,56.6,-0.2,1.1,0.2,12345,1
178.8339,18.8,287.1,1.2,-0.1,1.6,0.1,64.7,59.6,55.3,-0.2,1.1,0.2,12345,1
178.8863,18.6,293.0,0.2,-0.1,1.6,0.1,63.9,64.6,57.4,-0.2,1.1,0.2,12345,1
178.9387,19.1,298.6,0.6,-0.1,1.6,0.1,62.9,67.2,55.7,-0.2,1.1,0.2,12345,1
178.9883,19.6,302.5,1.2,-0.1,1.6,0.2,62.3,73.6,58.5,-0.2,1.1,0.2,12345,1
179.0419,19.2,304.6,1.3,-0.1,1.6,0.2,62.6,79.8,61.3,-0.2,1.1,0.2,12345,1
179.0944,19.7,307.2,1.4,-0.1,1.6,0.2,63.1,83.2,60.0,-0.2,1.1,0.2,12345,1
179.1584,20.3,311.0,1.7,-0.1,1.6,0.1,62.6,90.8,61.9,-0.2,1.1,0.2,12345,1
179.2224,21.4,314.9,2.6,-0.1,1.6,0.1,61.8,99.1,64.3,-0.2,1.1,0.2,12345,1
179.2886,19.7,316.5,3.0,-0.1,1.6,0.1,60.2,108.0,68.3,-0.2,1.1,0.2,12345,1
179.3569,20.1,317.9,3.8,-0.1,1.6,0.1,59.8,107.9,63.8,-0.2,1.1,0.2,12345,1
179.4272,20.7,319.7,3.6,-0.1,1.6,0.1,57.8,113.7,65.3,-0.2,1.1,0.2,12345,1
179.495,20.1,321.2,4.1,-0.1,1.6,0.1,59.6,117.4,65.5,-0.1,1.1,0.2,12345,1
179.5646,20.2,322.2,5.1,-0.1,1.6,0.1,58.7,122.0,66.5,-0.1,1.1,0.3,12345,1
179.6473,19.7,321.8,4.6,-0.1,1.6,0.1,59.2,121.3,62.6,-0.1,1.1,0.3,12345,1
179.7311,19.2,321.6,3.7,-0.1,1.6,0.1,60.5,122.1,61.3,-0.1,1.1,0.3,12345,1
179.8136,19.2,321.7,2.6,-0.1,1.6,0.1,62.0,127.2,64.9,-0.1,1.2,0.3,12345,1
179.897,19.1,321.8,1.9,-0.1,1.6,0.1,61.1,129.7,65.2,-0.1,1.2,0.3,12345,1
179.9807,19.3,321.7,2.3,-0.1,1.6,0.1,62.8,125.3,61.4,-0.1,1.2,0.3,12345,1
180.0641,19.9,320.7,2.4,-0.1,1.6,0.1,63.9,123.1,59.2,-0.1,1.2,0.3,12345,1
180.1476,19.4,319.6,1.7,-0.1,1.6,0.1,65.2,118.8,54.6,-0.2,1.2,0.4,12345,1
180.231,19.3,318.4,1.1,0.0,1.6,0.1,67.2,121.0,56.5,-0.2,1.2,0.4,12345,1
180.3146,19.1,318.1,0.9,0.0,1.6,0.1,66.5,127.4,62.1,-0.2,1.2,0.4,12345,1
180.398,18.7,317.7,0.7,0.0,1.6,0.1,67.5,121.5,55.5,-0.2,1.3,0.4,12345,1
180.4824,18.6,317.3,0.8,0.0,1.6,0.1,67.3,124.9,60.3,-0.2,1.3,0.4,12345,1
180.5659,18.9,316.8,1.2,0.0,1.6,0.1,66.5,124.7,62.0,-0.2,1.3,0.4,12345,1
180.6494,19.1,316.8,1.2,0.0,1.6,0.1,65.3,125.6,62.6,-0.2,1.3,0.4,12345,1
180.7328,19.2,317.1,1.4,0.0,1.6,0.1,65.2,127.5,64.7,-0.2,1.3,0.4,12345,1
180.8166,19.5,317.1,1.5,0.0,1.6,0.1,64.4,128.0,65.6,-0.2,1.3,0.4,12345,1
180.8996,19.4,316.8,1.6,0.0,1.6,0.1,64.4,128.1,63.9,-0.2,1.3,0.4,12345,1
180.9836,19.1,316.5,1.9,0.0,1.6,0.1,65.4,126.1,61.4,-0.2,1.3,0.4,12345,1
181.0668,19.3,316.1,2.3,0.0,1.6,0.1,65.8,129.8,65.4,-0.2,1.3,0.4,12345,1
181.1505,19.2,316.1,2.4,0.0,1.6,0.1,66.3,131.3,66.9,-0.2,1.3,0.4,12345,1
181.2344,19.0,316.5,2.4,-0.1,1.6,0.1,65.3,128.9,64.6,-0.2,1.3,0.4,12345,1
181.3178,19.2,317.1,2.5,-0.1,1.6,0.1,65.1,128.6,63.3,-0.2,1.3,0.4,12345,1
181.4012,19.1,317.4,2.7,-0.1,1.6,0.1,65.3,127.8,62.0,-0.2,1.3,0.4,12345,1
181.4922,19.3,317.2,3.0,-0.1,1.6,0.1,65.7,129.1,62.3,-0.2,1.3,0.4,12345,1
181.5676,19.3,317.5,3.0,-0.1,1.6,0.1,65.8,130.1,62.2,-0.2,1.3,0.4,12345,1
181.652,19.3,317.9,3.1,-0.1,1.6,0.1,65.3,129.6,61.6,-0.2,1.3,0.4,12345,1
181.7352,19.2,318.3,3.1,-0.1,1.6,0.1,65.7,130.1,61.8,-0.2,1.3,0.4,12345,1
181.8189,19.3,318.3,2.8,-0.1,1.6,0.1,66.4,131.9,64.1,-0.2,1.3,0.4,12345,1
181.9018,19.2,318.5,2.6,-0.1,1.6,0.1,66.3,133.9,66.4,-0.2,1.3,0.4,12345,1
181.9853,19.3,318.3,2.4,-0.1,1.6,0.1,65.4,132.8,64.8,-0.2,1.3,0.4,12345,1
182.0689,19.4,318.2,2.4,-0.1,1.6,0.1,65.1,132.6,63.8,-0.2,1.3,0.4,12345,1
182.1531,19.6,318.2,2.2,-0.1,1.6,0.1,65.2,134.1,64.6,-0.2,1.3,0.5,12345,1
182.2372,19.8,318.1,2.1,-0.1,1.6,0.1,65.2,135.3,64.6,-0.2,1.3,0.5,12345,1
182.3196,19.8,318.0,2.3,0.0,1.6,0.1,65.4,135.5,62.7,-0.2,1.3,0.5,12345,1
182.4029,19.9,318.3,2.4,0.0,1.6,0.1,65.2,135.3,60.9,-0.2,1.3,0.5,12345,1
182.4876,19.9,318.4,2.4,0.0,1.6,0.1,65.3,138.8,64.5,-0.2,1.3,0.5,12345,1
182.5703,20.0,318.5,2.4,0.0,1.6,0.1,66.2,142.5,68.8,-0.2,1.3,0.5,12345,1
182.6538,20.1,318.7,2.4,0.0,1.6,0.1,65.6,140.1,66.0,-0.2,1.3,0.5,12345,1
182.7369,20.1,318.4,2.2,0.0,1.6,0.1,64.5,138.9,64.6,-0.2,1.3,0.5,12345,1
182.8207,20.2,318.3,2.2,0.0,1.6,0.1,64.2,136.9,65.2,-0.2,1.3,0.5,12345,1
182.9045,20.3,317.9,2.0,0.0,1.6,0.1,63.6,136.9,66.9,-0.2,1.3,0.5,12345,1
182.9876,20.4,317.9,1.9,0.0,1.6,0.1,62.0,133.9,66.7,-0.2,1.3,0.5,12345,1
183.0712,20.5,317.5,1.8,0.0,1.6,0.1,60.7,130.6,67.2,-0.2,1.3,0.5,12345,1
183.1548,20.5,317.1,1.6,0.0,1.6,0.1,60.3,127.6,65.7,-0.2,1.2,0.5,12345,1
183.2386,20.7,316.9,1.4,0.0,1.6,0.1,60.1,127.0,65.8,-0.2,1.2,0.4,12345,1
183.3223,20.8,316.7,1.5,0.0,1.6,0.1,60.2,126.1,65.0,-0.2,1.2,0.4,12345,1
183.4062,20.6,316.3,1.7,0.0,1.6,0.1,60.3,126.9,66.0,-0.2,1.2,0.4,12345,1
183.4896,20.9,316.2,1.6,0.0,1.6,0.1,60.9,127.7,66.6,-0.2,1.2,0.4,12345,1
183.5734,20.9,316.4,1.6,0.0,1.6,0.1,60.8,127.2,65.8,-0.2,1.2,0.4,12345,1
183.6571,21.0,316.4,1.7,0.0,1.6,0.1,60.0,127.0,64.8,-0.2,1.2,0.4,12345,1
183.74,21.1,316.6,1.8,0.0,1.6,0.1,60.2,127.6,64.3,-0.2,1.2,0.4,12345,1
183.8241,20.9,316.9,1.9,0.0,1.6,0.1,60.2,127.2,63.8,-0.2,1.2,0.4,12345,1
183.9073,21.0,317.2,1.9,0.0,1.6,0.1,60.3,127.5,63.5,-0.2,1.2,0.4,12345,1
183.9908,21.2,317.4,2.0,0.0,1.6,0.1,60.7,127.8,63.1,-0.2,1.2,0.4,12345,1
184.0747,21.1,317.5,2.1,0.0,1.6,0.1,60.5,128.5,63.1,-0.2,1.2,0.4,12345,1
184.1574,21.2,317.7,2.2,-0.1,1.6,0.1,60.4,129.1,62.9,-0.2,1.2,0.5,12345,1
184.2409,21.1,317.7,2.1,-0.1,1.6,0.1,60.8,129.2,62.4,-0.2,1.2,0.5,12345,1
184.3251,21.3,317.9,2.2,-0.1,1.6,0.1,61.1,129.6,63.1,-0.2,1.2,0.5,12345,1
184.408,21.2,317.7,2.3,-0.1,1.6,0.1,61.2,130.8,63.2,-0.2,1.2,0.5,12345,1
184.4915,21.2,317.5,2.4,-0.1,1.6,0.1,60.4,128.9,61.5,-0.2,1.2,0.5,12345,1
184.5823,21.3,317.3,2.4,-0.1,1.6,0.1,59.4,128.2,60.7,-0.2,1.2,0.5,12345,1
184.6647,21.4,317.1,2.5,-0.1,1.6,0.1,58.9,128.4,61.1,-0.2,1.2,0.4,12345,1
184.7413,21.6,316.9,2.7,-0.1,1.6,0.1,57.7,127.4,61.2,-0.2,1.2,0.4,12345,1
184.8261,21.9,316.6,2.7,-0.1,1.6,0.1,56.9,128.7,63.4,-0.2,1.2,0.4,12345,1
184.9089,22.0,316.8,2.7,-0.1,1.6,0.1,56.0,128.4,63.7,-0.2,1.2,0.4,12345,1
184.9924,22.2,316.9,2.8,-0.1,1.6,0.1,54.6,126.3,62.7,-0.2,1.2,0.4,12345,1
185.0761,22.7,316.0,3.1,-0.1,1.6,0.1,53.2,125.7,63.5,-0.2,1.2,0.4,12345,1
185.1594,23.3,314.6,3.2,-0.1,1.6,0.1,52.5,125.7,64.0,-0.2,1.2,0.4,12345,1
185.2426,23.7,313.5,2.9,-0.1,1.6,0.1,52.3,125.1,63.6,-0.2,1.2,0.4,12345,1
185.3272,24.3,312.7,3.0,-0.1,1.6,0.1,51.9,125.4,64.2,-0.2,1.2,0.4,12345,1
185.411,24.7,312.0,3.0,-0.1,1.6,0.1,51.8,125.2,64.1,-0.2,1.2,0.4,12345,1
185.4798,25.1,311.6,3.0,-0.1,1.6,0.1,51.7,125.4,64.3,-0.2,1.2,0.4,12345,1
