log_id,mse,activity
vplL5lX3Nzz6fHteMUgTmVPqwxfpv87bs4ssrQjoG1c0AclFSwfcHWQ10r8qEyBurLw0djOj6lXdMo4hfjxoZw,5.074652558967414e-06,wrong
vt02Fp5Bu0NwwZA2uOWawEPdThvgGrtLsltciJPQDPjYJXZDQsitp223o631kO8LoIA8hZtGEc7ClnMeiGQ,1.1663262876109695e-08,wrong
vtXoNvXcsKLaqHqn2aI3TwQkJhVAfMN5vssDpHsrz5i42yU5krTZSU0CIZ1ON9c5TNCzxSCZ0EixcUB2EA,2.5013671060248597e-09,wrong
vuuC7FWjqYSm0iYIr4r1niG7QPgpdLuFbR6Dft4IE53BCId4QeUMAKygYzRV6iaBO6juAYWzvYbEalfnfvCA,6.072784121106969e-09,wrong
VyPXbkBxELlqn6VPT7rarjrPApcIgbOzCsSi46iH6gq1v0Pg0xUyGmFSNyq4ppBovlnXhgeCohxh7jcYoYw,3.0100788137535325e-09,wrong
Vyx4YAUQFFHNDXLkl8mxrJhHaNXghbBOIxJTX2jLmxjYmI0n7rxaL7OOEup1gS8DbtYvf8ckW7uN8t3eupzQ,2.6670706865188786e-09,wrong
WdCxWSsqbfw15eiuVVkfeaocPV04fApSkv4B2cUpAYpZf1FQelX9RRGfdG90r8hBo8mjUQAjQOGgGZZ0Femg,1.2714279515398088e-05,wrong
wgDrGKXyQwmbyQ2KbUgqGW3sxWyupHLhYnTQGmDBPAQJiX6F3zjuGOK1rw1GvlJXABTkK1ZVXFly8aTAiIhPw,2.524773957497437e-09,wrong
wgkrI2FKlDek8PG2gy23xeFHsX2wNLrVa2KG2GOQ4WwVjA2ISDS2WjVu1ORBn0WJreFsupigv1Bh8IDyW1Rw,2.7821542976218265e-09,wrong
wGxAwLpb8UlVlNfToCwvRheCfAwBKa1Bv775C3ImJXfrYw0Mh0h9XgtgK0RUjoeGhMaF6SjqMraHqVmZ0LQ,9.504912188636105e-06,wrong
WI5eTOaY5m4gmYeXrrrg89MqgoFScFciknzbsZsWE6w0VPTMZpCaf82NUMvazXwqBTZUx85DFobVkEv3BPkWg,4.6870026716176075e-08,wrong
wJGzXoKd5mpLNZUbXxFNYPtYCq5gC7J7xUKvvauk3d3PPhOC7z9DSPNJ2vczkmBWiResbaGOm3ZAozs5dQ,2.598469040821346e-07,wrong
WjSJx34BrYZYtnhIfSZm9KTOrognTlBRMpraS7EIfk8HAHm35ZbYMiTNDqUkCVqWuDVAWFCJTbsbSu0N6uJUQ,2.6771444945869147e-09,wrong
WkbGqMXUxVZNfpado8Zwh43xaOKUNr7zh3qrmeVJnfJhgVYRkNnOFiKXhea1CSL5ZKiQU3e8KGPYr90IEV9KEw,2.448055124610764e-09,wrong
wM7gI9pTxjohjb1NjJRHzWZDWwsr3trwkM2jfGVhkXCAoUVmqaKoqrEhfjxFNZEGpr7LNIa5Jb6gbCpfRp0w,3.3013276729598933e-09,wrong
WmkZ7zFpgp7fiy55WGoNlyrzk8wnkQ7MGXdPGOYejb9xMZpIL6U8Nct2tnXuCEhAEbNscQ0mJh6Pu6dK49jQ,2.7195714666966642e-09,wrong
Wq8GnFJZtHoMcNRCe8olMvPDYDdapZxQMMGdit2jHcZfm0Et4YKucm2gMrXZafFbW3N78HoavBw1zNrKA,2.486381606491933e-09,wrong
WQepAVBxXmXVm9UqnpHnYyLAv0jIOweN9UFsYDAuzemauRc3C89rHqXWILkHfyyLHZY6tc7NWdEnVQQNk2J6Q,3.655372903695746e-09,wrong
WtxCyn3xFaRDdM4l8ZakaKVhIVyUca2yDBoCfz2ZQN8kZNWfxh6QGJEWOtexzTOhgheqMxL1ALno19UwexL9A,2.3934851694504236e-09,wrong
wUn8f7LcZISlI1mXQ7DasslJ7XQuAqxKvDUWdPTtzmp7bY1wLhjcLHrsCMuzIouLR43XRDJOYj5TGBFIcnOw,3.232023088269048e-06,wrong
wYo3x1Q6ZU4nqDmwYiTwwxtysuJHZtE5NE2JnwU6D3AHSHSTVeIEunF7jIqvEgu5jYsjqaolskTWHMrTYqjIMQ,2.1659761585259694e-09,wrong
wYRZxFP8z4zsRTYfUEYVQTeLgfDpUG1iqyRrF1NyMoH3h1iuG77fjA4DnOkkpePIklxQvtxoliR62Gb1QmZQ,2.4236703815903468e-09,wrong
x4nX70H8hfaKqlnujkUu5ODdaNd6tCMder1hvR2tgE9kPSYE0OyS15iadfJAHo7ro6JLJ151tDvgnLR2Ved7A,2.5370677105242896e-09,wrong
x7yIM3Hzc6hdi2xGCMWUSPL1NFX2ITFU2xfeexzVIZv6P87PeptuYzYVd9JPEyTbPQplVvqTfWPzPJ5ZxaJQ,2.212571054926706e-05,wrong
X8mcpH70fJv9M7xfAgOVfcFlnN95C8GWi1iBSiyxwJnRvFyyqKjJBXiQgSU8B6uQszdBP6Fbk0jCW0rAMbQ,2.3506927940431548e-05,wrong
x9wG0hKFKU8qlHFGLwhsPWt0e0Gy9W6rw9OCqL9hnjM5iNjDTbpaKyHnozoYo2Cq3PfbffeSmZC3Ag1PFQ,4.02084675986685e-09,wrong
xahYEr18Hsnp3mNY87jaZHrvyksgNNDcT6oII7wfi2vIZlBpoMY7EbCQwK2MGg8hN9kMqhuBxN4XK25Nd7U6g,2.3298044313466443e-09,wrong
xdGl83ynzSXab4tPumHPSnYhOUDV2tBSkniZ3mQSsyIRWFTgI1vTTsKVkuKIvjKhILpxYEbUjN9tQoNljg,3.0925585026382304e-09,wrong
XGjk6LPknRxCcLCL88KlYPM5SHOOgMoorWa8ZxAiR1f5CIbr9ZXgnviAY153PAdkb0v5Nnnj9AV8WYWJg8w,2.4353514676803924e-09,wrong
xIAlT6EpbU71MqALSvvuPNz5WF1RtRtqp4sp2UjyKVi8yHPBSbXNdF5fJ7SROg2qBxfjLbvOjCMfVpiytQ,2.4511248335258982e-09,wrong
xpnnLVyZxBW4MPPkwdJGBChmXPhhpew5wAE4CrsizVk5zEEqE8C6CfjqNtbjR09JiAQg6gLOy9MQ9QLX1mciaQ,2.0986283643335587e-09,wrong
Xpxru4WTtPUDF90F0rWFIAC3HgOJAXtJDKYkcC6DuG1kEmcFiD9NTjacdsdUQ2iG5ZMpjxS0UXLdymfDo5Q,2.3260086152485947e-08,wrong
XQg8jSFbGl5GzI5mpZGDaGOUTt1dG7LpBjY01eJSNksyApxvLupO5pMqUe1QVAypXykWhsivzBoQzjFmZQ,2.530351002277232e-09,wrong
XTPWbQbaHWHccowHpSFz0i7Xg2Spob9GaaOp8zn7hfJJJ025zfYDNRcPv4w2OsTS1dFDK3OkcdYxi1HGa35Kw,2.474503482975083e-09,wrong
xV8WjfbS8boXF7JWWOqTbAvc0CgoeFpXh7r5fJ8FJRrhDK0JLJyDb7gltLUP1aGIDqFoABkRAPaYrl6n4g7g,6.6529121734651554e-09,wrong
xwiRyt0EYfpRdEIMyPrg4Ejy1T9rWdzImb36WIPgQsOwsHaP4QXLx4uSH6VdTCFwCtGO2WgHZV2yuR6cFskOQw,2.4980376878844496e-09,wrong
XyCChspAxFsMYO9Rf9Rii7nUGJJ7OgYIjMtPhLpozGxiqNeeELCCtEwVKIiSiTRS9GORDZ8MIyPCcfsrC8rQ,2.441642243858736e-09,wrong
xysNUfvUmkeAsQeFr59jAWKPKAanHK9wpMTYP7f6t2kGuJepjEA5tYwaMKAM857PYz8bJCOuj5CEoELMmqg,3.6867108093567828e-09,wrong
XZ8FsqBXtjnvNFCLjSWif427z7MHP6yRNiutwApcadrisQmmUMAYT86jqdWY1xKhSJxF4iceQU131RCZMg,2.534577450190332e-09,wrong
y80cnthpN95RjGHcdUhunfluuDeCD7eX8ppHECK9uJCkqPmg52SB4aBCrVRFbY6rMElXZ3nmC5mOintNEWQ,8.7079460424503e-08,wrong
yA3FNKofLtIHORxFX3bedC6GRXqVYaaBxcX5UzjJJfwwbOHaYtpFUZbhjV8Id9ZhhfO4GK0v0NxYTFCC528w,2.482001881429596e-09,wrong
ycOUGDjwP3WwQVAea0CmtXwQCz6IJuScP2NBS6mJjafpkqnCRvUHq67TZqMwL6sVGz0NXWidt3yciP7JSg,4.473735731329848e-06,wrong
YE0o7PHEXhK4U0jtuKsyTZ8At8SmKmUS0V0MzhHtsQU8NdUQRTtaA51z1iEkU2wNzKLpPKYpCGkOCOoUpknQ,1.432977196748149e-05,wrong
YFWJpijKfn1sa1sFi6cmdtaOL5NNzwqM7mW7dKICQZPxlC89iJM2FlJXQSabxBfWY26ThsBRbEjA8MoFgw,3.2385247294266955e-09,wrong
yHpSIE3qoedIrswKoXzKwlfHj1wYm6sT0CKOnBfKdzVS02CHNcfHB7tIvku0tFKCBJW0wavKxf1Ib3PQYnw,1.0319513226749276e-06,wrong
YkhpMlhJ9nrsf6rkBfU2OfI3jDudBTCDqVBDVCDRbkIUJEV5zJMy9BxrOplSAIMnjvRbPRXo53EsHVXZk1zsg,7.012197759821082e-08,wrong
Yl0LEsXi9lAE0Ci8oJaKdNIJkT8gcwY7ty82RcIYI2ElGdfKmTbK8YZr0s1Y02ZPh1aTYZpexYY8LfzeQ,3.3831899687756352e-09,wrong
YLuLjciGK5jWmYcXMmFUNkWmWFR3vcLtCRpCiYYqEe67t9k2zYg6FKa7AfVtRvmQFwfPvSt3VfDTp5CfOeqDg,1.5606869175964295e-08,wrong
YnUcRv98YcWfXAKwSp0OB3fBYomNTGxNQEvsJzfXWISL8BftiBnCQudL5kYBh3X9USArJwy27UjENwDg,1.6299581677613694e-08,wrong
yqGfKftoPmdcHR09WJfEGIwXUEHYtHykvMDL0l7tjhfMVKY5iTk5uZhpA1x3K2xQcYm7Hv7bxODXfQNvy7Q,2.459138076002343e-09,wrong
Yr32On6GEy3zTun9VWLRIzo3Zjo4nguUc6imuArrBmQV2s16WtQ12lx9gtfX08CR3Q5DGUJPbbDmkja7tkVrhw,5.148071320328406e-09,wrong
YuutKGDwf4L4dl4hui3y0KigiPVFHZgSTTCkpJHTLNM37vlNeH4OYrVmONZEGMGo28E8wGAMoFH00eva1ljA,6.974614344136901e-06,wrong
yVCWSX2TqLpzUmemz1cl0vrifmuWewGNLYF3NtticinAMShP9VQWWSbSbk4vhTPtgu5w1M8eUDoMHiOkWDvg,1.0088761217607511e-07,wrong
YYV2QwRqFNEfRoh6s9vJAr5lovjuGmP9ogwhBIbzw9ntMKOCLZeJePzvHnfdY50vE2tM8gB2XBcaF6EQD8hPQ,1.4786648659216428e-05,wrong
yza4r0V0D3SRvUl4tTXE2n95kBmMraafeeiuSFEcDos3hpzUdicsDFmuTuIbjYowpDCtDUlBpr9mq51A,1.2057086571060269e-08,wrong
ZbFW7ZnUwmexZxCBglw1CN3WHyE9f21GZlVxZXOrC8evsOmOgzd48atIGulNOZcHaJi5a3SW5kQG3R2Nddw,1.9393083298980353e-08,wrong
zcRNY9q2wl8Lx3PspIkKs0PgVcwhNJ6OAeeTbIaY1subFwK6FMan7ToewkBYj2eV8TkfuX1kGJcGIV1S8PA,2.619843922941375e-06,wrong
zjFvKBVJg3ExUnHhxOQ06tkJHLWHhBkthSXCIcaT0l6gM3Az6nxi1iqv1Fv1GHAfpMKSBzgOt9UZncoHsLw,3.0036440943486527e-09,wrong
Zqh3AcVpHLCEy4VLU0XbrNDjLADTMSV3N9canYlO4e4IeI9CVjAclZVQB2hBiqNXOyFWZYiQPu11syjfPcojhg,3.452387217372107e-09,wrong
zrhi8aTpLLjMzpNyTPvL1BkeY4ndgjeyGYGn3wQmvpQM2RkN8DzmKLyZrnEq6Y35nyOhU61x2pMi2eUyQ,2.3649819928627333e-09,wrong
ZRjBIncHZbVZV4ehlBQFc8gdfFfjEVaXjV4ICalf16OalpcdMLkEAoar59zDq6LrDT7CJ9Ptu6nMwGfbc4JQw,2.48167659838946e-09,wrong
ZSTdDKEGgWkYrx8dXB2z3LAwnHRfqCoUSNHf2vqutgvqPNc8ASCmcEQPA3qsvXAO9p3CQXkaYRd7wBkQGA,1.577984817787763e-09,wrong
zwG0Mf1UsUMJk2jV92AVgIwrfas9Lk1dVeOM0VyNiAhotJjNe934UeP4NIKpeM2JUbqHv2MB45qhgKPl7w,2.577410889336944e-09,wrong
zYc5XsT4eZBlPKY5whjLyxKnQPZk6m8LzihUXbPCw5cZ4zg9bxQL1wP4AgqOnl3yhCQ4DzStd5xxLHU8Ow,7.318983048552127e-07,wrong
